user_id,user_name,session_id,ad_source,clicked_ad,landed_on_website,device_type,time_on_site_sec,product_viewed,num_products_viewed,added_to_cart,initiated_checkout,completed_purchase,purchase_amount,left_review,exit_stage,product_category
user_0114,Joshua Morse,sess_706e9dc921,Google,Yes,Yes,Desktop,111,Pants Item Z,1,No,No,No,0.0,No,product_page,Pants
user_0062,Wesley Peterson,sess_a35155b41a,Instagram,Yes,Yes,Desktop,203,Shorts Item Z,2,Yes,No,No,0.0,No,cart,Shorts
user_0116,Angelica Kemp,sess_0623b8b7d0,Google,Yes,Yes,Desktop,207,T-Shirts Item Z,2,Yes,Yes,No,0.0,No,checkout,T-Shirts
user_0052,April Clarke,sess_8f63081f19,Facebook,No,No,Desktop,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0098,Anthony Poole,sess_f5dd1a8549,Instagram,Yes,Yes,Mobile,71,Jeans Item B,5,No,No,No,0.0,No,product_page,Jeans
user_0356,Eric Herrera,sess_79c06a9ad6,Instagram,Yes,Yes,Desktop,266,Shorts Item B,1,Yes,Yes,No,0.0,No,checkout,Shorts
user_0345,Autumn Barker,sess_dbaab5cf4b,Instagram,Yes,Yes,Mobile,184,Shorts Item Z,2,Yes,Yes,No,0.0,No,checkout,Shorts
user_0033,Drew Walker,sess_cb2ac15c23,Google,Yes,Yes,Mobile,192,Jeans Item B,2,Yes,Yes,Yes,44.35,No,purchase_confirmation,Jeans
user_0316,Gabrielle Aguilar,sess_49d6ab082c,Facebook,Yes,Yes,Desktop,172,T-Shirts Item B,1,No,No,No,0.0,No,product_page,T-Shirts
user_0285,Elizabeth Hall,sess_455b68c149,Facebook,Yes,Yes,Desktop,1002,Jeans Item B,2,Yes,Yes,Yes,21.95,No,purchase_confirmation,Jeans
user_0294,Gerald Meyers,sess_f6b00742b7,Facebook,Yes,Yes,Mobile,562,Hoodies Item A,2,Yes,Yes,Yes,41.68,Yes,purchase_confirmation,Hoodies
user_0190,Kayla Blair,sess_4a9e5e96cf,Instagram,Yes,Yes,Mobile,30,,0,No,No,No,0.0,No,landing_page,
user_0072,Jamie Smith,sess_d90bb32cf1,Instagram,Yes,Yes,Mobile,288,T-Shirts Item A,1,Yes,No,No,0.0,No,cart,T-Shirts
user_0063,Mary Russo,sess_9f78b0ae82,Google,No,No,Desktop,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0393,Theresa Cole,sess_c37ac776af,Instagram,Yes,Yes,Desktop,552,Jeans Item A,1,Yes,Yes,No,0.0,No,checkout,Jeans
user_0218,Paul Mills,sess_0c50a4e268,Facebook,Yes,Yes,Desktop,354,Pants Item B,5,Yes,Yes,No,0.0,No,checkout,Pants
user_0302,James Carroll,sess_5b246905ad,Facebook,Yes,Yes,Desktop,68,Jeans Item B,1,No,No,No,0.0,No,product_page,Jeans
user_0092,Claudia White,sess_c16b639544,Instagram,Yes,Yes,Desktop,86,Accessories Item Z,1,No,No,No,0.0,No,product_page,Accessories
user_0146,Megan Allen,sess_22704eb0a1,Instagram,Yes,No,Desktop,0,,0,No,No,No,0.0,No,ad_landing_failure,
user_0126,Brian Smith,sess_a76b989c49,Facebook,Yes,Yes,Mobile,162,T-Shirts Item Z,1,No,No,No,0.0,No,product_page,T-Shirts
user_0007,Jonathan Gonzalez,sess_3ee9862273,Instagram,Yes,Yes,Mobile,92,T-Shirts Item X,1,No,No,No,0.0,No,product_page,T-Shirts
user_0299,Sarah Jacobs,sess_f29ce0e644,Facebook,Yes,Yes,Mobile,239,T-Shirts Item B,3,Yes,Yes,No,0.0,No,checkout,T-Shirts
user_0161,Laura Jones,sess_95ba392481,Instagram,No,No,Mobile,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0340,Glen Wells,sess_4a30d0f6dd,Instagram,Yes,Yes,Mobile,467,Shorts Item X,1,Yes,Yes,No,0.0,No,checkout,Shorts
user_0121,Cody Martinez,sess_155ddd295e,Instagram,No,No,Mobile,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0006,Karen Aguilar,sess_f1b2d7d359,Google,Yes,Yes,Mobile,8,,0,No,No,No,0.0,No,landing_page,
user_0039,Heather White,sess_de18eccea2,Facebook,Yes,Yes,Desktop,511,Pants Item A,2,Yes,Yes,Yes,39.85,No,purchase_confirmation,Pants
user_0368,Brian Taylor,sess_bc1f907466,Instagram,Yes,Yes,Mobile,417,Accessories Item X,3,Yes,Yes,Yes,14.67,Yes,purchase_confirmation,Accessories
user_0285,Elizabeth Hall,sess_72f4a7bd9a,Instagram,Yes,Yes,Mobile,58,Jeans Item B,2,No,No,No,0.0,No,product_page,Jeans
user_0137,Karen Miller,sess_e27b492dd8,Facebook,Yes,Yes,Mobile,335,T-Shirts Item Z,1,Yes,Yes,No,0.0,No,checkout,T-Shirts
user_0369,Patrick Ross,sess_f91a4a7319,Instagram,Yes,Yes,Desktop,137,Pants Item A,1,No,No,No,0.0,No,product_page,Pants
user_0160,Bryan Cunningham,sess_b34e285dcb,Google,Yes,Yes,Mobile,146,Jeans Item A,1,No,No,No,0.0,No,product_page,Jeans
user_0087,David Kelley,sess_d54f824670,Instagram,Yes,Yes,Desktop,148,Pants Item X,5,Yes,Yes,No,0.0,No,checkout,Pants
user_0333,Susan Wright,sess_54aae8957a,Facebook,No,No,Desktop,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0340,Glen Wells,sess_952dffbf7b,Google,Yes,Yes,Mobile,120,Pants Item Z,1,No,No,No,0.0,No,product_page,Pants
user_0009,Jonathan Wade,sess_4039fd478c,Facebook,Yes,Yes,Mobile,7,,0,No,No,No,0.0,No,landing_page,
user_0036,Angela Cruz,sess_4778531d57,Instagram,Yes,Yes,Mobile,398,Jeans Item Z,1,Yes,Yes,No,0.0,No,checkout,Jeans
user_0214,Alexander Holmes,sess_84a6b0cfd5,Instagram,No,No,Desktop,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0258,Jennifer Grant,sess_788452fb92,Facebook,Yes,Yes,Mobile,149,T-Shirts Item X,6,Yes,No,No,0.0,No,cart,T-Shirts
user_0169,Tyler Hawkins,sess_23fc3dda84,Facebook,Yes,Yes,Desktop,60,T-Shirts Item A,3,No,No,No,0.0,No,product_page,T-Shirts
user_0362,Tonya Romero,sess_3bebd1fcc8,Instagram,Yes,Yes,Mobile,123,Accessories Item A,1,No,No,No,0.0,No,product_page,Accessories
user_0241,Bryan Crawford,sess_56930fb8c4,Google,Yes,Yes,Mobile,89,T-Shirts Item A,1,No,No,No,0.0,No,product_page,T-Shirts
user_0026,Christopher Baker,sess_b0fca7cb86,Instagram,Yes,Yes,Mobile,166,Hoodies Item A,2,No,No,No,0.0,No,product_page,Hoodies
user_0255,Heidi Cruz,sess_c15e59f106,Facebook,Yes,Yes,Desktop,32,Pants Item Z,3,No,No,No,0.0,No,product_page,Pants
user_0387,Joshua Mcdonald,sess_1b9cfbbdf0,Google,Yes,Yes,Mobile,553,Pants Item X,1,Yes,Yes,No,0.0,No,checkout,Pants
user_0287,Stephanie Braun,sess_792bf15de5,Instagram,Yes,Yes,Mobile,116,Shorts Item Z,1,No,No,No,0.0,No,product_page,Shorts
user_0231,Michael Holmes,sess_b48d03fa5f,Google,Yes,Yes,Desktop,15,,0,No,No,No,0.0,No,landing_page,
user_0128,Victor Mclean,sess_402b870787,Instagram,Yes,Yes,Mobile,803,T-Shirts Item A,1,Yes,Yes,Yes,16.2,No,purchase_confirmation,T-Shirts
user_0091,Jesus Nguyen,sess_5672036cac,Facebook,Yes,Yes,Desktop,281,Pants Item A,1,Yes,Yes,No,0.0,No,checkout,Pants
user_0013,Eric Petersen,sess_4df4cabd65,Facebook,Yes,Yes,Mobile,195,Shorts Item A,6,Yes,No,No,0.0,No,cart,Shorts
user_0232,Eddie Mcbride,sess_25cae27782,Google,Yes,Yes,Mobile,217,Shorts Item X,5,Yes,Yes,No,0.0,No,checkout,Shorts
user_0216,Ashley Mendez,sess_bcfcee872a,Facebook,Yes,Yes,Mobile,73,Shorts Item X,2,Yes,No,No,0.0,No,cart,Shorts
user_0268,Brent Morris,sess_8c40ca6708,Facebook,Yes,Yes,Mobile,137,Jeans Item X,1,Yes,No,No,0.0,No,cart,Jeans
user_0182,Jennifer Simon,sess_1c7e4b007e,Instagram,Yes,Yes,Mobile,1012,Hoodies Item X,1,Yes,Yes,Yes,44.25,No,purchase_confirmation,Hoodies
user_0214,Alexander Holmes,sess_296af1cb6f,Google,Yes,Yes,Desktop,33,Accessories Item A,2,No,No,No,0.0,No,product_page,Accessories
user_0166,Sarah Phillips,sess_84c296b5a5,Facebook,Yes,Yes,Mobile,140,T-Shirts Item B,2,No,No,No,0.0,No,product_page,T-Shirts
user_0090,Tracy Donaldson,sess_0999ddcd2d,Facebook,Yes,Yes,Mobile,267,T-Shirts Item B,2,Yes,No,No,0.0,No,cart,T-Shirts
user_0352,Laura Johnson,sess_39c83d3e57,Google,Yes,Yes,Mobile,283,T-Shirts Item B,1,Yes,Yes,No,0.0,No,checkout,T-Shirts
user_0212,Jasmine Thomas,sess_5216877800,Instagram,Yes,Yes,Desktop,507,T-Shirts Item A,4,Yes,Yes,No,0.0,No,checkout,T-Shirts
user_0014,Laura Logan,sess_03aa19ee1a,Facebook,Yes,Yes,Desktop,69,Hoodies Item Z,2,No,No,No,0.0,No,product_page,Hoodies
user_0255,Heidi Cruz,sess_9c520b5ce5,Google,Yes,Yes,Mobile,446,Hoodies Item Z,3,Yes,Yes,No,0.0,No,checkout,Hoodies
user_0216,Ashley Mendez,sess_fd82c8b470,Facebook,Yes,Yes,Mobile,465,Shorts Item A,1,Yes,Yes,No,0.0,No,checkout,Shorts
user_0399,Frank Porter,sess_098b36553d,Instagram,Yes,Yes,Desktop,126,T-Shirts Item X,3,No,No,No,0.0,No,product_page,T-Shirts
user_0377,Sherri Payne,sess_ba94927b8b,Instagram,Yes,Yes,Mobile,283,Pants Item B,3,Yes,No,No,0.0,No,cart,Pants
user_0084,Matthew Salazar,sess_930dfced6c,Facebook,Yes,Yes,Mobile,598,T-Shirts Item A,1,Yes,Yes,No,0.0,No,checkout,T-Shirts
user_0219,Kristen Phillips,sess_0cb2c0da81,Instagram,Yes,Yes,Mobile,151,T-Shirts Item A,1,No,No,No,0.0,No,product_page,T-Shirts
user_0004,Katherine Mcclure,sess_a170d5b60f,Facebook,Yes,Yes,Mobile,319,Hoodies Item Z,1,Yes,Yes,Yes,58.96,No,purchase_confirmation,Hoodies
user_0305,Ana Carter,sess_6cfa853045,Instagram,No,No,Mobile,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0380,Jordan Thomas,sess_2d9a968c7a,Instagram,Yes,Yes,Desktop,871,Jeans Item Z,1,Yes,Yes,Yes,32.59,No,purchase_confirmation,Jeans
user_0216,Ashley Mendez,sess_22fe8199cb,Google,Yes,Yes,Mobile,291,Pants Item Z,2,Yes,Yes,No,0.0,No,checkout,Pants
user_0324,Isabella Nunez,sess_de48c21578,Google,Yes,Yes,Mobile,112,T-Shirts Item X,1,No,No,No,0.0,No,product_page,T-Shirts
user_0279,Amanda Salazar,sess_55679b9f70,Instagram,No,No,Desktop,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0030,Thomas Davis,sess_c1d50fe164,Instagram,No,No,Mobile,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0049,Jacob White,sess_5d7eaada97,Instagram,Yes,Yes,Mobile,474,Shorts Item Z,2,Yes,Yes,No,0.0,No,checkout,Shorts
user_0048,Megan Nelson,sess_dc770720a2,Facebook,Yes,Yes,Mobile,334,T-Shirts Item B,2,Yes,Yes,No,0.0,No,checkout,T-Shirts
user_0068,Donald Mendez,sess_d15e76478f,Instagram,Yes,Yes,Desktop,142,Jeans Item B,2,No,No,No,0.0,No,product_page,Jeans
user_0017,Andrew Wolfe,sess_e0d5b57ba4,Facebook,Yes,Yes,Mobile,404,Hoodies Item X,2,Yes,Yes,No,0.0,No,checkout,Hoodies
user_0210,Zachary Quinn,sess_d08c79b7f8,Google,Yes,Yes,Mobile,73,T-Shirts Item Z,3,No,No,No,0.0,No,product_page,T-Shirts
user_0223,Felicia Walsh,sess_4b0350b939,Facebook,Yes,Yes,Mobile,489,Shorts Item Z,1,Yes,Yes,No,0.0,No,checkout,Shorts
user_0219,Kristen Phillips,sess_842da6b873,Instagram,No,No,Mobile,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0229,Robert Watson,sess_9cc7962955,Google,Yes,Yes,Mobile,27,,0,No,No,No,0.0,No,landing_page,
user_0226,Stacy Morrison,sess_aa65194b93,Instagram,Yes,Yes,Mobile,163,Shorts Item Z,2,No,No,No,0.0,No,product_page,Shorts
user_0099,Michelle Dickerson,sess_4d382c3e6e,Google,Yes,Yes,Mobile,390,Jeans Item B,1,Yes,Yes,No,0.0,No,checkout,Jeans
user_0198,Christopher Miller Jr.,sess_cc7495a15a,Google,Yes,No,Mobile,0,,0,No,No,No,0.0,No,ad_landing_failure,
user_0257,Deborah Anderson,sess_1cccf9df41,Google,Yes,Yes,Mobile,53,Jeans Item B,1,No,No,No,0.0,No,product_page,Jeans
user_0352,Laura Johnson,sess_19cd35f429,Instagram,Yes,Yes,Desktop,41,Pants Item A,2,No,No,No,0.0,No,product_page,Pants
